Category,Name,Tags,Services,Eligibility,LatLng,Lat,Lng,Address,Hours of Operation,Phone,Website,Email,Social Media,Rating,Facebook,Instagram,Twitter,Source
COUNSELING,Desert Vista Behavioral  Health Clinic,,"Outpatient and psychiatric services for  adults, children, and adolescents, including  psychiatric evaluation, individual psychotherapy, psychodynamic, cognitive  behavioral, supportive therapies, family  therapy, and prescription of medication if  necessary.",GENERAL RESOURCES,"33.43575855, -111.84504227633367",,,"570 W Brown Rd., Mesa,  AZ 85201",,480-344-2000,,,,,,,,SHOW Clinic
COUNSELING,"Redemption Psychiatry,  LLC",,"Psychiatry and counseling, including  transcranial magnetic stimulation, animal  assisted therapy and more. Personal  payment and many insurances accepted.",GENERAL RESOURCES,,,,"2730 S Val Vista Dr., Suite  146, Gilbert, AZ 85295",,480-471-8560,https://redemptionpsychiatry.com/,,,,,,,SHOW Clinic
COUNSELING,Dignity Memorial Network (24-hour compassion help line),,Provides grief counseling via telephone 24  hours/day,GENERAL RESOURCES,,,,,,1-800-343-4464,https://www.dignitymemorial.com/,,,,,,,SHOW Clinic
COUNSELING,Ebony House,,"Youth & Young Adult Outpatient- behavioral  health to adjust and stabilize behaviors that  affect family and community relationships.  Adult Outpatient- substance abuse treatment program. HIV education and Outreach Focused efforts on those at high risk through  one-on-one interventions, group counseling,  and HIV testing. ",GENERAL RESOURCES,"33.39031304522613, -112.05383544221107",,,6222 S 13th St.,,602-276-4288,http://ebonyhouseinc.org/,,,,,,,SHOW Clinic
COUNSELING,Ebony House,,,GENERAL RESOURCES,,,,"Children Outpatient - 1616 E Indian School Rd.,  Suite 100",,602-254-6137,,,,,,,,SHOW Clinic
COUNSELING,Ebony House,,,GENERAL RESOURCES,,,,Women’s Outpatient - 8646 S 14th St.,,602-243-5492,,,,,,,,SHOW Clinic
COUNSELING,Ebony House,,,GENERAL RESOURCES,,,,Outreach Services for HIV- 39 E Jackson,,602-254-6180,,,,,,,,SHOW Clinic
COUNSELING,Ebony House,,,GENERAL RESOURCES,,,,,,Crisis #: 602-796-6775,,,,,,,,SHOW Clinic
COUNSELING,"Franciscan Renewal  
Center",,"Provides counseling for divorce, separation  and significant relationship endings, grief  support and groups and depression/anxiety  support groups.",GENERAL RESOURCES,"33.530991490291264, -111.95309492718447",,,5802 E Lincoln Dr.,,480-948-7640,,,,,,,,SHOW Clinic
COUNSELING,Friendly House,,"Family services department assists children  and families to stabilize personal and home  environments through emergency relief,  counseling, and parent training.",GENERAL RESOURCES,"33.65714705233659, -95.55744116425714",,,113 W Sherman St.,,602-257-1870,,,,,,,,SHOW Clinic
COUNSELING,Friendship Community  Mental Health Center,,"Outpatient services for adults, seniors, and  children to meet specific mental health  needs.",GENERAL RESOURCES,"33.50567006122449, -112.06429481632654",,,730 E Highland Ave,,602-241-6656  ext. 107,,,,,,,,SHOW Clinic
COUNSELING,Give an Hour,,Offer counseling to military personnel and  their families affected by the conflicts in Iraq  and Afghanistan. Go to website to search for  a provider to contact about counseling.,GENERAL RESOURCES,,,,,,,www.giveanhour.org,,,,,,,SHOW Clinic
COUNSELING,La Frontera Arizona,,"Individual, group, marriage and family  counseling. Psychiatric evaluation, medication management services, substance  abuse services.",GENERAL RESOURCES,"46.4441942, -63.4223434",,,"1232 E Broadway Rd.,  Ste. 120",,"480-784-1514
Crisis Hotline:  480-784-1500",,,,,,,,SHOW Clinic
COUNSELING,LDS Family Services,,"Substance abuse and sexual addiction  support groups, crisis pregnancy counseling,  mental health counseling. Must call for an  appointment.",GENERAL RESOURCES,"33.40895331313131, -111.88704125252525",,,"235 S El Dorado, Mesa,  AZ 85202 ",,800-537-2229,www.providentliving.org,,,,,,,SHOW Clinic
COUNSELING,Magellan,,"Intake, screening, evaluation, and referral to  treatment for substance abuse, domestic  violence, SMI, and general mental health for  adults and youth. 24- hour crisis and peer  support hotlines. Case management and  support services SMI.",GENERAL RESOURCES,,,,,,"1-800-564-5465 
Crisis Line 1-800-631-1314 
Peer support  602-347-1100",www.magellanofaz.com,,,,,,,SHOW Clinic
COUNSELING,Native American Connections,,"Offers traditional Native healing and Western  Medicine. Substance abuse, general mental  health with co-occurring disorders.",GENERAL RESOURCES,,,,4520 N Central Suite 100,,602-424-2060,,,,,,,,SHOW Clinic
COUNSELING,Native Health,,"Domestic violence services. Individual, group,  and family counseling. Alcohol and substance  abuse treatment.",GENERAL RESOURCES,"33.4938988, -112.0727547",,,4041 N Central Ave,,602-279-5262,,,,,,,,SHOW Clinic
COUNSELING,New Horizons Counseling Service,,"Provides general counseling, substance abuse  treatment, domestic violence counseling,  parenting education and skills training, anger  management treatment, and sexual offender  treatment.",GENERAL RESOURCES,"46.4745656, -84.3553058",,,"5062 W 19th Ave, Ste  #102",,602-939-6567,,,,,,,,SHOW Clinic
COUNSELING,"Northern Arizona  
University",,"Counseling provided by supervised practicum  students for adjustment concerns, stress management, grief/loss, career issues,  relationship problems, parenting and family  issues, and coping skills.",GENERAL RESOURCES,"33.6262927, -112.11818102035792",,,15451 N 28th Ave,,602-776-4636,,,,,,,,SHOW Clinic
COUNSELING,Omega Counseling,,"Provides individual and group counseling on  domestic violence, substance abuse, and  anger management.",GENERAL RESOURCES,"33.522337449999995, -112.10051002561522",,,"5800 N 19th Ave, #110",,602-495-9306,,,,,,,,SHOW Clinic
COUNSELING,Organization for Non violence education,,Provides individual and group counseling for  anger management and domestic violence.  Gender specific and court order approved.  Men’s groups are offered Mondays in the  East Valley and Wednesdays in Glendale.  Women’s groups are offered Thursdays in  Glendale.,GENERAL RESOURCES,,,,,,623-934-0696,www.oneincusa.org,,,,,,,SHOW Clinic
COUNSELING,Phoenix Christian Counseling Associates,,"Provides a full range of affordable, professional, biblically-based counseling  services",GENERAL RESOURCES,"33.581868, -112.125601",,,"3101 W Peoria Ave, #101",,602-548-8508,,,,,,,,SHOW Clinic
COUNSELING,Phoenix Indian Medical Center,,Offers outpatient substance abuse treatment  and mental health counseling and inpatient  medical services for Native Americans  belonging to a federally recognized tribe,GENERAL RESOURCES,"33.49645655, -112.04907220799285",,,4212 N 16th St.,,602-263-1200,,,,,,,,SHOW Clinic
COUNSELING,Phoenix Interfaith Counseling,,"Provides psychotherapy and psychiatric  services for adults, families, adolescents, and  children. Offers specialized services for  suicidal and self-harming behaviors and  marital/sexual therapy.",GENERAL RESOURCES,"47.2648029, -122.49341699310261",,,"4201 N 16th St., #250",,602-248-9247,,,,,,,,SHOW Clinic
COUNSELING,Phoenix Interfaith Counseling,,,GENERAL RESOURCES,"33.56822985, -112.11094188809837",,,2400 W Dunlap Ave,,602-943-2999,,,,,,,,SHOW Clinic
COUNSELING,Phoenix Interfaith Counseling,,,GENERAL RESOURCES,"33.387422, -111.92674176834086",,,3910 S Rural Rd.,,480-317-9868,,,,,,,,SHOW Clinic
COUNSELING,The Potter’s House,,"Offer outpatient substance abuse treatment,  sex offender treatment, and individual,  family, and group counseling",GENERAL RESOURCES,,,,4220 N 20th Ave Suite 100,,602-254-9701,,,,,,,,SHOW Clinic
COUNSELING,Youth Evaluation and  Treatment Valley Clinical Services,,"Provides outpatient behavioral health  services, medication management, individual  adult and child counseling, eating disorder  treatment, and substance abuse treatment.",GENERAL RESOURCES,"33.50119725, -112.099992125",,,4414 N 19th Ave,,480-661-1075,,,,,,,,SHOW Clinic
COUNSELING,Arizona Children’s  Association,,Outpatient behavioral health services for  children under the age of 18. Adults can only  be involved in counseling if they are related  to the child or if they are involved in family  therapy.,GENERAL RESOURCES,,,,,,,,,,,,,,SHOW Clinic
COUNSELING,Arizona Phoenix Baptist  Children’s Services,,Provides a Christ-centered approach to a  wide variety of issues that individuals may be  facing.,GENERAL RESOURCES,,,,,,800-678-0648,www.abcs.org,,,,,,,SHOW Clinic
COUNSELING,Catholic Charities  Community Services,,"Provides counseling for individuals, families, couples, children, and adolescents dealing with abuse, adolescent behavior, anger management, anxiety, communication, depression, domestic abuse, divorce, family  conflict, grief and loss, HIV/AIDS, marriage and relationship skills, parenting, school  adjustment, self- esteem, stress  management, substance abuse, and pregnancy. ",GENERAL RESOURCES,,,,"2220 S Country Club Drive, Suites 106, 108,  Mesa, AZ 85210",,602-749-4405,https://www.catholiccharitiesaz.org/about-us/history,,,,,,,SHOW Clinic
COUNSELING,Catholic Charities  Community Services,,,GENERAL RESOURCES,"33.552530649999994, -112.09864020040212",,,"1825 W Northern Avenue, Phoenix, AZ  85021",,602-997-6105,,,,,,,,SHOW Clinic
COUNSELING,Catholic Charities  Community Services,,,GENERAL RESOURCES,"36.75713879387013, -119.92330442631226",,,"7400 W Olive Avenue,  #10, Peoria, AZ 85345",,623-486-9868,,,,,,,,SHOW Clinic
COUNSELING,Christian Family Care  Agency,,"Provides child and family counseling  programs to help children, families, and  individuals resolve social and emotional  issues. Pregnancy counseling also available.",GENERAL RESOURCES,"33.4897526, -112.0828530269186",,,3603 N 7th Ave,,602-234-1935,,,,,,,,SHOW Clinic
COUNSELING,Christian Family Care  Agency,,,GENERAL RESOURCES,,,,21000 N 75 th Ave,,,,,,,,,,SHOW Clinic
COUNSELING,Christian Family Care  Agency,,,GENERAL RESOURCES,"33.57765225, -111.70856176742424",,,10215 N Saguaro Boulevard,,,,,,,,,,SHOW Clinic
COUNSELING,Christian Family Care  Agency,,,GENERAL RESOURCES,"33.3283107, -111.9278501",,,9325 S Rural Rd,,,,,,,,,,SHOW Clinic
COUNSELING,Christian Family Care  Agency,,,GENERAL RESOURCES,"33.42329334693878, -112.06593093877551",,,655 E University Dr.,,,,,,,,,,SHOW Clinic
COUNSELING,Family Service Agency,,Provides outpatient behavioral/mental  health and substance abuse treatment and  free pregnancy counseling.,GENERAL RESOURCES,,,,"2400 N Central Ave, Suite  400",,602-264-9891,,,,,,,,SHOW Clinic
COUNSELING,Family Service Agency,,,GENERAL RESOURCES,,,,"943 S Gilbert Rd., Suite 204",,480-507-8619,,,,,,,,SHOW Clinic
COUNSELING,Jewish Family and Children’s Services,,"Children & Teens- Counseling and behavioral  health, substance abuse ages 12-17,  outpatient mental health services, transition  support for youth exiting state foster care, HIV/AIDS services. Adult- counseling and  behavioral health, psychiatric care, outpatient mental health services, HIV/AIDS  services, medication services, couples counseling, domestic violence victim assistance.",GENERAL RESOURCES,"33.48170897427919, -112.1301874311629",,,3306 W Catalina Dr,,602-353-0703,,,,,,,,SHOW Clinic
COUNSELING,Jewish Family and Children’s Services,,,GENERAL RESOURCES,,,,"1840 N 95th Ave, Suite  146",,623-234-9811,,,,,,,,SHOW Clinic
COUNSELING,Jewish Family and Children’s Services,,,GENERAL RESOURCES,"33.635259, -112.18177339920774",,,5701 W Talavi Blvd,,623-486-8202,,,,,,,,SHOW Clinic
COUNSELING,Jewish Family and Children’s Services,,,GENERAL RESOURCES,,,,"1255 W Baseline Rd., Ste.  B258",,480-820-0825,,,,,,,,SHOW Clinic
COUNSELING,University of Phoenix  Counseling Skills Center,,"Offers counseling services by Masters of  Counseling students. Cannot provide services  for individuals who are suicidal, homicidal, or  actively psychotic, or with any court order  counseling",GENERAL RESOURCES,"33.40359424583679, -111.96476186084408",,,1625 W Fountainhead  Parkway,,480-557-2217,,,,,,,,SHOW Clinic
COUNSELING,Buckeye Outreach for  Social Services,,"Committed to the prevention and eradication  of HIV/AIDS by providing educational  programs, counseling, and related services to  the communities. Also offers family  
counseling and substance abuse counseling.",GENERAL RESOURCES,"33.36544035, -112.58466654470381",,,501 E Mahoney Ave,,623-386-6365,,,,,,,,SHOW Clinic
COUNSELING,Devereux AZ (LM 2/8  EB),,"Outpatient counseling services for individuals, families, and groups for ADHD, conduct disorders, mood disorders, physical  abuse, sexual abuse, and anxiety disorders.",GENERAL RESOURCES,,,,11000 N Scottsdale Rd.  Ste 260,,480-998-2920,,,,,,,,SHOW Clinic
COUNSELING,Tempe Social Services,,"Provides counseling for individuals, families,  couples, children, and adolescents for  parent/child issues, partner relationship  problems, depression, anxiety, stress, sexual  abuse, grief/loss, trauma, domestic violence,  eating disorders, substance abuse, self-harm,  life transitions. Also provides meditation  services to assist in the resolution of conflicts  among individuals or community groups.",GENERAL RESOURCES,"33.391475099999994, -111.92805487427798",,,3500 S Rural Rd.,,480-350-5400,,,,,,,,SHOW Clinic
COUNSELING,Arizona Children’s Association,,Outpatient behavioral health services for  children under the age of 18. Adults can only  be involved in counseling if they are related  to the child or if they are involved in family  therapy.,GENERAL RESOURCES,,,,,,480-814-7789,,,,,,,,SHOW Clinic
COUNSELING,Arizona Children’s Association,,,GENERAL RESOURCES,,,,,,480-503-8530,,,,,,,,SHOW Clinic
COUNSELING,Arizona Children’s Association,,,GENERAL RESOURCES,,,,,,623-889-0091,,,,,,,,SHOW Clinic
COUNSELING,Arizona Children’s Association,,,GENERAL RESOURCES,,,,,,623-414-4325,,,,,,,,SHOW Clinic
COUNSELING,Chandler Regional Hospital,,"Offers a variety of free support groups  (cancer, motherhood, and stroke) as well as a  free 6 week grief program.",GENERAL RESOURCES,"33.405333727272726, -111.87445527272727",,,475 S Dobson Rd.,,877-728-5414,,,,,,,,SHOW Clinic
COUNSELING,"BAART Behavioral Health Services, Inc",,"Adults Only. Behavioral Health and Substance  Abuse Treatment Sliding fee, AHCCCS,  Medicare, Private Insurance",GENERAL RESOURCES,"33.30613127272727, -111.857129",,,"908 W Chandler Blvd.,  85225",,"480-899-0200
Fax: 480-899- 0202",,,,,,,,SHOW Clinic
COUNSELING,Desert Horizon Integrative Care,,Outpatient psychiatry and counseling. Private  insurance and AHCCCS,GENERAL RESOURCES,"33.4513754, -111.656381",,,"840 E Mckellips #110,  Mesa, AZ 85203",,602-470-5520,,,,,,,,SHOW Clinic
COUNSELING,"Alcohol Recovery Solutions, Inc",,"Outpatient treatment for alcohol and  chemical dependency, payment plans offered",GENERAL RESOURCES,"33.3064984226047, -111.98024237929752",,,"15215 S 48th St., Phoenix,  AZ 85044",,480-496-9760,,,,,,,,SHOW Clinic
COUNSELING,University of Phoenix,,Free individual & Family counseling,GENERAL RESOURCES,"33.40359424583679, -111.96476186084408",,,"1625 W Fountainhead  Pkwy, Tempe, AZ",,602-557-2217,,,,,,,,SHOW Clinic
COUNSELING,Doctor on Demand,,Psychiatry and Counseling Via Video  Conference call,GENERAL RESOURCES,,,,,,,www.doctorondemand.com,,,,,,,SHOW Clinic
COUNSELING,TERROS,,,GENERAL RESOURCES,"33.46555036363636, -111.97606545454546",,,"4909 E McDowell Rd.,  Phoenix, AZ 85008",,602-685-6000,,,,,,,,SHOW Clinic
COUNSELING,NCADD,,,GENERAL RESOURCES,,,,"4201 N 16th Street Suite  140, Phoenix, AZ 85016",,602-274-3456,,,,,,,,SHOW Clinic
COUNSELING,Celebrate Recovery,,,GENERAL RESOURCES,"33.495056, -111.997423",,,"3901 E Indian School Rd.,  Phoenix, AZ 85018",,602-955-4380,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Community Bridges/DETOX/LARC,,,GENERAL RESOURCES,,,,,,602-273-9999,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Sexual Assault Hotline,,,GENERAL RESOURCES,,,,,,480-736-4949,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,EMPACT- SPC Mobile Unit,,,GENERAL RESOURCES,,,,,,480-784-1500,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Adult Protective Services,,,GENERAL RESOURCES,,,,,,877-767-2385,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Parenting AZ,,,GENERAL RESOURCES,,,,,,602-248-0428,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Mercy Care Maricopa,,,GENERAL RESOURCES,,,,,,"800-564-5467 OR 
602-586-1841",,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Suicide Prevention Hotline,,,GENERAL RESOURCES,,,,,,1-800-273-8255,,,,,,,,SHOW Clinic
CRISIS INTERVENTION,Crisis Intervention Line - Maricopa County,,,GENERAL RESOURCES,,,,,,1-800-631-1314,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Crisis Hotline,,,GENERAL RESOURCES,"33.34883, -112.49123",,,Maricopa County,,602-222-9444,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Crisis Hotline,,,GENERAL RESOURCES,,,,"Pinal, Gila, Yuma, La Paz Counties",,1-866-495-6735,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Crisis Hotline,,,GENERAL RESOURCES,"32.8461131, -109.6993139",,,Gila River,,1-800-259-3449,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,State Treatment Referral hotline,,,GENERAL RESOURCES,,,,,,1-800-662-4357,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,American Addiction Centers,,,GENERAL RESOURCES,,,,,,1-866-537-6237,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Center Against Sexual Abuse Crisis Hotline,,,GENERAL RESOURCES,,,,,,1-800-656-HOPE (4673),,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Domestic Violence Shelter Information Line,,,GENERAL RESOURCES,,,,,,480-890-3039,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Aurora Behavioral Health (Adult and Adolescents),,,"INPATIENT TREATMENT: Psychiatric Evaluation, Detoxification, and Counseling",,,,"6350 S Maple Ave, Tempe, AZ 85283  
6015 W Peoria, Glendale, AZ 85302",,"480-345-5420 
Fax: 480-345-5453",,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Valley Hospital (Adults Only) ,,,"INPATIENT TREATMENT: Psychiatric Evaluation, Detoxification, and Counseling","33.48238634319102, -112.00526237030519",,,"3550 E Pinchot Ave., Phoenix, AZ 85018",,"602-952-3939 
Fax: 602-952-3922",,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,"Freedom Care (For Veterans, Military Members and Families)",,,"INPATIENT TREATMENT: Psychiatric Evaluation, Detoxification, and Counseling",,,,,,Coordinator: 602-377-0295,,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Quail Run Behavioral Health (Adult and Adolescents),,*Detox available only when Co-Occurring with Mental Illness,"INPATIENT TREATMENT: Psychiatric Evaluation, Detoxification, and Counseling","33.67835989795918, -112.113564",,,"2545 W Quail Ave., Phoenix, AZ 85027",,"602-455-5694 
Fax: 602-283-7746",,,,,,,,SHOW Clinic
BEHAVIORAL HEALTH and SUBSTANCE USE RESOURCES,Oasis Behavioral Health (Adult and Adolescents) ,,*Detox available only when Co-Occurring with Mental illness,"INPATIENT TREATMENT: Psychiatric Evaluation, Detoxification, and Counseling","33.33722308899043, -111.84726103577982",,,"2190 N Grace Blvd., Chandler, AZ 85225",,"480-281-5055 
Fax: 480-917-0503",,,,,,,,SHOW Clinic
